5778.100,-7.280232,112.799788,1.66,-30.50,-12.61,43.31,31.19,47.25,9.59,3365.35,5663.14,12.24,11.25,4
5778.200,-7.281042,112.799617,0.05,35.89,9.65,-131.84,-156.02,49.50,6.58,1113.37,2333.04,10.56,12.01,2
5778.300,-7.280437,112.799557,3.21,-31.19,-7.72,-100.80,21.66,51.75,0.62,5436.77,3989.04,11.44,11.50,1
5778.400,-7.280396,112.799691,1.05,26.61,11.51,144.21,-72.53,54.00,-31.34,2041.94,2414.59,10.98,11.54,4
5778.500,-7.281147,112.800409,0.28,-9.80,-13.23,-96.94,91.59,56.25,-14.15,5432.44,3264.99,10.48,11.19,1
5778.600,-7.280388,112.799751,0.89,0.99,-21.57,143.98,-118.78,58.50,-19.03,5471.52,3439.67,10.22,11.11,1
5778.700,-7.281368,112.799985,0.26,-6.97,-1.10,-165.35,27.82,60.75,16.68,1321.33,2689.83,10.63,11.59,2
5778.800,-7.280712,112.800264,0.61,-28.37,36.16,-9.00,-48.83,63.00,17.82,5808.47,4528.66,11.78,10.62,3
5778.900,-7.281056,112.800376,3.50,-6.02,-4.18,-68.99,90.74,65.25,22.91,2063.99,696.22,12.06,12.01,3
5779.000,-7.281339,112.800113,1.37,-11.03,18.32,156.51,-117.07,67.50,28.57,1574.85,2437.78,10.33,10.99,1
5779.100,-7.281059,112.800212,3.37,11.74,37.60,26.37,40.25,69.75,-7.63,5906.43,1678.10,11.16,11.30,3
5779.200,-7.281543,112.800387,1.61,23.79,-7.90,89.15,-167.18,72.00,6.25,4448.89,5620.50,11.93,11.50,3
5779.300,-7.280815,112.799699,0.27,-36.92,21.13,-74.29,-128.66,74.25,-5.08,2615.96,864.90,10.69,11.16,2
5779.400,-7.281390,112.800304,0.25,19.23,24.87,31.94,33.07,76.50,14.09,1733.83,3574.42,11.53,10.78,1
5779.500,-7.280754,112.799822,2.96,16.44,8.34,-80.42,14.94,78.75,-26.74,353.50,1796.46,11.54,12.23,0
5779.600,-7.280999,112.799858,2.14,-38.84,-21.43,-134.50,-52.65,81.00,-9.80,29.04,1011.70,10.58,10.11,1
5779.700,-7.281106,112.800457,1.19,-0.56,-37.74,-29.85,-58.22,83.25,-4.89,3917.06,4139.09,10.56,11.31,3
5779.800,-7.281200,112.799933,1.53,28.79,39.05,145.69,-49.16,85.50,-19.02,2949.54,3972.76,11.63,10.55,4
5779.900,-7.281787,112.800579,2.63,18.49,-31.81,-56.19,134.03,87.75,1.15,5635.80,3514.48,11.99,12.59,2
5780.000,-7.281195,112.799917,0.06,-7.78,32.81,84.42,179.32,90.00,23.53,2068.18,4137.30,10.96,12.21,0
5780.100,-7.281880,112.800377,0.90,-17.31,21.67,-29.04,-94.53,92.25,-28.08,5158.49,686.17,10.92,11.28,3
5780.200,-7.281567,112.800719,2.93,20.32,-33.08,-60.76,-15.38,94.50,-29.38,2044.99,3793.82,10.99,10.97,1
5780.300,-7.281847,112.800544,0.29,-39.21,18.29,83.80,-26.94,96.75,22.72,4292.17,5279.75,12.17,11.57,2
5780.400,-7.281583,112.800062,1.81,-14.13,2.74,82.65,-47.31,99.00,1.60,1989.98,5565.28,10.11,10.65,2
5780.500,-7.281830,112.800461,2.16,35.74,-5.31,-177.17,138.88,101.25,4.13,4884.81,4662.85,11.40,10.94,1
5780.600,-7.281373,112.800538,2.85,-26.86,2.70,-0.57,77.77,103.50,16.82,1725.26,3244.42,10.97,11.50,2
5780.700,-7.281596,112.800791,3.39,-17.12,-23.90,-71.77,165.20,105.75,31.57,3091.05,813.37,11.02,12.53,4
5780.800,-7.281494,112.800074,1.59,28.76,-15.93,6.24,-32.49,108.00,-19.29,934.88,5834.14,12.58,11.47,0
5780.900,-7.281652,112.800565,1.39,4.67,-33.88,63.74,-160.43,110.25,26.12,873.72,5301.16,12.41,10.77,4
5781.000,-7.282101,112.800468,2.59,36.28,-17.13,-43.22,-128.49,112.50,-2.09,1458.25,4774.31,10.54,10.66,1
5781.100,-7.281643,112.800615,0.79,27.69,24.75,-109.37,112.12,114.75,-19.06,1093.16,145.78,10.16,11.61,3
5781.200,-7.282179,112.800410,1.03,-21.01,-8.59,96.49,-141.93,117.00,-5.99,2370.01,4669.20,12.32,12.51,3
5781.300,-7.282436,112.800089,0.85,18.05,-25.89,-88.19,21.31,119.25,-2.49,2057.03,4624.66,11.10,11.74,0
5781.400,-7.282058,112.800516,1.45,33.75,13.27,56.66,-83.50,121.50,25.20,5847.49,1465.25,11.06,10.67,2
5781.500,-7.282829,112.800367,2.61,-25.57,-19.48,-86.38,166.43,123.75,-5.17,5536.86,729.75,12.50,11.04,2
5781.600,-7.282799,112.800044,0.13,15.37,20.14,-113.99,-164.80,126.00,15.59,5682.14,3320.65,12.22,11.19,4
5781.700,-7.282214,112.800629,0.88,-22.75,-38.58,13.87,-169.39,128.25,16.81,1287.67,742.36,10.84,11.44,2
5781.800,-7.282835,112.800172,1.78,12.76,13.00,-126.94,72.67,130.50,-5.36,2508.42,1905.55,10.54,11.40,3
5781.900,-7.282627,112.799724,2.42,18.63,-19.60,165.51,89.34,132.75,19.87,298.10,3873.46,10.62,11.62,1
5782.000,-7.282702,112.799924,2.95,33.08,11.00,-76.29,-44.10,135.00,-22.94,4112.27,5134.85,11.52,11.61,0
5782.100,-7.282948,112.800272,2.62,-9.86,-39.66,74.19,17.67,137.25,28.94,1116.57,1032.86,11.65,10.87,0
5782.200,-7.282598,112.799879,3.45,37.25,26.94,135.07,-12.22,139.50,23.49,2409.33,643.87,11.42,12.44,0
5782.300,-7.282602,112.799635,1.84,9.59,11.71,33.14,-36.29,141.75,-5.91,478.23,4875.74,11.27,12.39,0
5782.400,-7.282456,112.800012,0.70,33.16,31.48,13.56,26.29,144.00,-5.48,1276.58,5563.72,11.58,12.51,3
5782.500,-7.283180,112.800079,1.38,25.68,-0.41,113.81,57.83,146.25,8.60,5349.97,1355.31,10.87,11.45,0
5782.600,-7.283226,112.799688,0.56,-30.81,-38.11,169.57,-100.00,148.50,-33.71,5596.91,5922.63,10.49,10.05,3
5782.700,-7.282731,112.799378,1.37,-39.02,-8.92,81.33,-46.21,150.75,-15.30,5649.79,1023.77,11.27,11.80,0
5782.800,-7.283439,112.799457,0.52,11.64,17.50,-106.29,168.24,153.00,12.39,1520.38,2955.90,11.42,11.53,2
5782.900,-7.283126,112.799404,1.80,-15.67,26.32,-152.40,0.80,155.25,24.30,5708.00,1427.90,11.91,11.99,1
5783.000,-7.282963,112.799211,1.85,-25.96,35.43,-158.11,-85.96,157.50,31.34,1536.78,4568.29,11.98,10.03,1
5783.100,-7.283185,112.799032,1.27,-32.25,-28.17,60.20,-79.69,159.75,0.82,3144.41,379.11,10.09,10.91,1
5783.200,-7.283270,112.799797,2.34,-5.54,33.08,93.03,144.13,162.00,8.21,2233.54,2739.67,12.10,11.18,1
5783.300,-7.283630,112.799830,0.98,20.71,13.01,-148.84,171.32,164.25,-11.07,2883.48,3476.68,12.27,12.55,3
5783.400,-7.283523,112.798998,1.96,3.78,-1.44,33.60,-151.23,166.50,12.39,1894.59,4378.87,12.07,12.19,4
5783.500,-7.283101,112.799154,0.67,21.65,18.31,113.00,-90.68,168.75,-30.13,1982.01,4544.54,12.45,10.50,2
5783.600,-7.283040,112.799572,3.26,7.31,-22.88,55.70,84.45,171.00,14.50,2696.96,5845.21,12.38,10.35,3
5783.700,-7.282827,112.798735,0.74,15.06,-11.97,24.68,-66.46,173.25,-33.41,4110.65,4516.70,10.12,10.60,3
