1277.750,-7.283581,112.797940,3.28,9.22,-12.44,-62.51,-22.39,207.00,20.20,3683.20,3071.35,11.00,12.22,3
1277.760,-7.283159,112.797636,2.48,-4.49,26.51,-160.01,-66.75,209.25,34.06,3831.94,5560.34,10.53,12.46,2
1277.770,-7.282959,112.798323,2.68,30.86,22.95,9.92,43.92,211.50,17.03,5163.64,5648.76,11.86,10.55,3
1277.780,-7.283132,112.798089,1.76,21.41,18.84,-87.36,111.33,213.75,-18.24,2155.35,1538.28,12.23,10.06,0
1277.790,-7.283518,112.797398,2.64,28.82,-15.14,-17.58,-149.60,216.00,-10.77,2657.56,805.19,12.32,10.81,0
1277.800,-7.282943,112.797672,3.41,35.67,24.31,15.47,-141.20,218.25,1.95,5404.73,1109.13,10.69,10.95,0
1277.810,-7.282932,112.797136,1.53,-33.07,-14.51,85.59,168.38,220.50,-15.60,4069.49,2290.29,12.29,11.88,4
1277.820,-7.282606,112.797858,3.33,-25.97,9.54,-12.65,-164.18,222.75,17.32,3092.35,3884.36,11.12,11.16,0
1277.830,-7.282903,112.797308,3.33,-28.84,-11.69,-144.82,170.72,225.00,-17.74,1395.51,712.30,10.49,12.27,2
1277.840,-7.282786,112.797771,2.99,-0.20,30.87,35.47,67.78,227.25,-4.34,780.43,2756.89,12.11,10.38,1
1277.850,-7.282992,112.797555,0.23,13.92,21.42,17.68,52.91,229.50,-8.86,2079.51,2762.38,10.82,11.68,4
1277.860,-7.282462,112.797359,0.80,-20.33,2.29,-79.33,-110.40,231.75,2.16,2102.63,4051.90,10.10,11.39,4
1277.870,-7.282812,112.797243,3.38,18.04,17.66,86.82,-79.00,234.00,2.85,158.36,4215.76,10.24,10.83,0
1277.880,-7.282624,112.797660,1.62,-10.99,-21.98,72.44,28.34,236.25,-25.97,1604.56,4950.12,10.07,10.96,3
1277.890,-7.282205,112.797069,1.14,-34.71,-6.98,65.50,-87.01,238.50,-31.13,1200.90,5166.37,10.01,11.34,1
1277.900,-7.283008,112.797476,3.03,31.61,7.80,0.49,15.45,240.75,16.46,1989.41,2703.67,10.52,10.67,3
1277.910,-7.282094,112.796938,2.57,-38.06,25.28,-8.43,74.09,243.00,-30.99,5770.15,4248.91,10.42,11.45,0
1277.920,-7.282731,112.797196,1.90,-21.03,-26.56,95.09,-173.59,245.25,21.75,1491.89,208.22,10.54,10.20,2
1277.930,-7.282295,112.797216,2.98,18.61,24.50,-156.45,-4.59,247.50,-1.28,5884.76,2530.31,10.98,10.81,4
1277.940,-7.282598,112.797247,2.73,31.00,26.88,-94.73,-56.37,249.75,33.51,601.97,2845.95,10.47,11.12,0
1277.950,-7.282012,112.797008,1.62,23.54,-9.67,113.92,170.50,252.00,-11.17,1353.35,2238.00,10.61,10.90,0
1277.960,-7.281789,112.797113,1.79,-1.93,32.49,-56.33,-76.73,254.25,16.42,1915.31,3781.98,11.86,10.83,0
1277.970,-7.282444,112.796749,2.55,-2.67,-29.59,172.27,15.74,256.50,19.90,1122.39,5378.15,11.43,10.15,2
1277.980,-7.282049,112.797142,0.24,-14.78,-32.50,111.32,54.22,258.75,26.49,2008.28,1172.38,11.54,11.17,3
1277.990,-7.282237,112.797186,0.20,23.38,-35.36,-158.36,-75.62,261.00,12.21,2896.34,1205.52,12.32,11.63,2
1278.000,-7.281466,112.796707,0.17,31.07,-24.59,-102.53,98.08,263.25,-21.01,5704.02,3079.25,11.91,12.17,2
1278.010,-7.281809,112.797002,1.43,25.78,-17.96,-63.92,161.45,265.50,-34.64,3475.59,1188.03,10.16,12.47,4
1278.020,-7.281592,112.796542,1.33,-7.52,-13.27,27.36,24.66,267.75,10.46,1853.77,2550.77,11.84,10.47,2
1278.030,-7.281540,112.796812,2.30,-29.06,4.98,68.56,-19.01,270.00,-4.77,2974.80,1362.15,11.89,12.48,0
1278.040,-7.281827,112.796488,0.63,-1.41,17.57,110.63,-2.34,272.25,-9.11,5762.99,3114.61,11.83,12.14,1
1278.050,-7.280866,112.796988,1.12,-33.78,-37.83,-104.55,-120.82,274.50,-0.35,5752.50,3025.06,10.15,10.37,4
1278.060,-7.280921,112.796497,2.90,-5.09,-33.09,-13.60,-94.41,276.75,14.76,4744.84,258.93,12.57,11.31,4
1278.070,-7.281374,112.796957,1.62,23.99,-35.10,90.73,-42.13,279.00,-6.83,3476.95,2795.06,10.70,11.31,0
1278.080,-7.280974,112.796655,2.81,-27.29,10.40,-45.61,9.85,281.25,-16.31,1794.57,3826.53,11.70,10.90,0
1278.090,-7.281463,112.796401,0.37,26.75,-28.37,19.17,-94.57,283.50,-26.11,4577.96,2350.38,11.52,11.34,3
1278.100,-7.281272,112.797047,0.39,12.87,31.06,-149.40,41.75,285.75,-6.27,1573.23,3048.13,12.21,11.95,3
1278.110,-7.280885,112.796802,1.94,-32.85,-18.99,-175.63,78.27,288.00,9.40,5799.52,4911.44,12.29,11.17,3
1278.120,-7.280788,112.797120,1.30,-20.20,-22.19,-80.14,55.49,290.25,-7.11,4694.74,1524.18,11.12,10.51,4
1278.130,-7.280964,112.796976,3.00,19.52,34.64,-174.44,138.59,292.50,-24.44,5096.79,2068.53,12.24,11.57,0
1278.140,-7.280711,112.797185,3.20,27.82,-33.20,-70.79,60.34,294.75,-15.67,2364.67,2584.47,11.40,10.94,1
1278.150,-7.280812,112.796403,1.17,-28.32,8.77,139.24,158.28,297.00,-23.21,2948.67,517.30,11.29,11.68,2
1278.160,-7.280559,112.797330,2.99,33.15,-0.71,-62.05,122.18,299.25,-6.08,940.14,1255.81,10.56,11.83,1
1278.170,-7.279810,112.796963,1.82,-29.00,22.12,80.64,-173.10,301.50,33.82,5907.51,5486.93,10.19,12.20,2
1278.180,-7.279808,112.797175,3.11,-1.48,-39.29,111.13,-87.06,303.75,-22.84,5200.44,4302.28,10.64,10.83,3
1278.190,-7.280413,112.796610,3.09,11.42,-35.03,22.84,149.94,306.00,-31.82,5850.67,2475.55,12.11,11.71,1
1278.200,-7.280284,112.797200,1.23,-32.35,17.81,-91.14,-153.92,308.25,-32.45,1714.06,1105.50,12.45,11.68,3
1278.210,-7.279765,112.797535,2.16,-16.06,4.86,84.53,101.75,310.50,29.46,2762.48,2262.35,11.25,10.09,0
1278.220,-7.279607,112.797240,0.55,17.08,-21.63,-31.28,152.05,312.75,-23.52,1577.62,277.31,10.88,10.18,2
1278.230,-7.279529,112.796698,3.25,-1.11,8.00,-169.72,-25.26,315.00,25.23,2311.30,5076.28,10.42,11.92,0
1278.240,-7.279497,112.797134,0.75,14.58,-13.45,178.18,26.39,317.25,30.06,2908.55,1109.15,10.66,11.30,0
1278.250,-7.279660,112.797349,0.21,13.36,8.78,-10.49,-126.54,319.50,-29.97,168.65,1984.13,12.31,12.22,0
1278.260,-7.279639,112.797182,2.98,-24.73,17.84,95.59,-89.61,321.75,-8.98,1574.38,3598.44,12.32,11.34,3
1278.270,-7.279392,112.797478,0.94,35.65,-24.34,-112.04,-43.48,324.00,15.41,1533.37,3924.23,10.65,11.75,4
1278.280,-7.279437,112.797362,2.59,31.67,36.20,127.37,166.94,326.25,-22.03,5095.21,587.55,11.12,11.39,4
1278.290,-7.279880,112.797775,0.00,15.04,22.03,-78.68,145.17,328.50,23.91,2826.30,5235.38,11.87,11.56,0
1278.300,-7.278962,112.797873,0.23,22.73,-32.73,106.77,5.20,330.75,20.92,2505.69,3533.95,12.30,10.60,1
1278.310,-7.279606,112.797768,1.66,-39.82,-37.61,-72.11,50.12,333.00,4.21,2088.08,2751.08,12.36,10.39,4
1278.320,-7.279569,112.797795,1.10,25.82,-36.28,133.48,-18.38,335.25,7.73,3084.98,5337.80,11.57,11.53,1
1278.330,-7.279268,112.798377,1.78,37.89,12.72,-129.69,-100.88,337.50,-12.46,4922.36,2715.70,11.91,11.57,4
1278.340,-7.278717,112.797596,3.41,-34.79,18.28,37.31,11.45,339.75,1.36,1632.75,1713.62,11.51,10.55,4
1278.350,-7.279513,112.798001,3.39,-14.98,27.40,-8.33,-77.87,342.00,22.15,2268.55,810.94,12.10,11.49,0
1278.360,-7.279517,112.797986,3.27,36.21,-29.77,22.24,-72.44,344.25,9.84,5520.37,5451.36,10.96,12.12,0
1278.370,-7.278929,112.798344,2.10,-8.34,39.48,3.53,32.37,346.50,-0.99,571.92,4832.93,11.84,10.80,0
1278.380,-7.278921,112.798711,2.25,-18.43,22.43,152.45,160.83,348.75,-17.74,3106.91,4123.64,11.87,11.47,2
1278.390,-7.278933,112.798542,1.37,15.59,3.70,-32.46,-83.80,351.00,-2.14,624.29,1903.48,12.59,11.61,2
1278.400,-7.278514,112.798492,0.06,18.26,11.51,-104.53,90.24,353.25,11.14,2072.47,1780.67,12.31,11.87,4
1278.410,-7.278969,112.798307,1.76,36.74,-37.45,-161.50,179.50,355.50,25.47,2143.47,4569.12,11.87,11.81,3
1278.420,-7.279057,112.799254,1.59,-9.34,-16.12,48.83,0.70,357.75,-28.66,261.79,640.95,11.77,12.09,2
1278.430,-7.280229,112.798988,2.25,37.16,-30.12,6.31,-41.55,0.00,-0.93,5639.98,4808.04,10.84,12.01,2
1278.440,-7.280223,112.799122,3.45,-25.18,4.31,-5.81,141.90,2.25,29.99,5742.16,5058.32,12.17,11.46,1
1278.450,-7.280831,112.799330,2.63,30.87,-9.97,-80.06,-5.47,4.50,15.79,3920.46,1558.66,11.85,10.03,1
1278.460,-7.279977,112.798852,3.25,29.01,19.43,-28.23,-134.30,6.75,30.45,5533.17,4340.47,11.67,10.88,3
1278.470,-7.280916,112.799096,2.98,-10.59,7.59,140.45,-159.64,9.00,-26.08,198.02,1159.89,11.85,11.62,2
1278.480,-7.280234,112.799536,2.86,4.82,-0.67,106.02,-43.46,11.25,4.62,3331.09,632.09,11.83,11.35,3
1278.490,-7.280078,112.798946,1.71,-19.85,-5.44,-118.92,82.66,13.50,0.09,4214.73,624.16,12.15,11.25,1
1278.500,-7.280611,112.799327,1.44,28.59,-4.09,148.15,-169.79,15.75,-11.38,4624.36,5971.98,11.64,11.61,3
1278.510,-7.280069,112.799470,1.70,10.75,-2.98,-116.53,-59.00,18.00,14.86,5056.46,755.03,12.30,12.32,0
1278.520,-7.280250,112.799418,2.69,-5.59,6.46,102.15,-56.52,20.25,-32.11,1147.62,2772.39,11.21,10.12,4
1278.530,-7.280809,112.799809,1.46,17.71,31.39,86.06,127.98,22.50,-9.56,994.76,686.30,11.46,11.32,1
1278.540,-7.280764,112.799589,1.50,39.52,-8.37,47.20,-33.35,24.75,30.85,2762.22,3639.20,12.31,12.46,4
1278.550,-7.280323,112.799165,0.59,-33.87,-36.36,-89.83,35.87,27.00,-28.72,1866.99,2790.65,11.57,10.21,4
1278.560,-7.280560,112.799624,2.50,22.64,12.53,15.95,48.12,29.25,2.09,5799.23,4218.00,12.21,12.04,4
1278.570,-7.280531,112.799188,3.19,12.85,27.21,154.22,122.98,31.50,-19.19,3930.13,1001.01,12.19,12.18,3
1278.580,-7.280436,112.799530,1.79,-3.41,-17.39,132.21,-18.12,33.75,-20.10,325.95,4198.74,12.42,10.45,2
1278.590,-7.280404,112.799980,1.92,12.72,36.02,144.10,42.61,36.00,2.35,641.44,2606.48,10.62,11.48,4
1278.600,-7.281058,112.799874,2.90,-27.19,21.81,-122.14,-148.04,38.25,1.97,5734.94,4573.89,12.55,12.52,3
1278.610,-7.280341,112.799492,1.23,-6.17,-4.11,-106.05,90.76,40.50,-2.19,4516.40,4136.34,12.48,10.51,0
