548.570,-7.279850,112.796724,1.76,-18.55,34.52,109.75,-117.87,301.50,21.84,1137.72,1594.11,12.03,11.89,2
548.580,-7.280207,112.797382,1.93,27.51,29.98,-149.26,100.53,303.75,-26.64,4409.36,3897.02,10.90,10.44,3
548.590,-7.279742,112.796699,1.25,-13.50,-14.93,60.11,71.71,306.00,-33.93,4141.08,5979.50,10.22,11.29,3
548.600,-7.279608,112.797380,0.68,-20.94,-4.36,-171.53,156.50,308.25,-18.04,978.21,4969.77,12.24,10.19,2
548.610,-7.279830,112.796801,3.18,-37.49,-29.94,-143.20,-64.84,310.50,29.91,4668.57,5914.93,10.41,12.49,1
548.620,-7.279997,112.796724,1.03,-39.97,-24.79,-81.52,162.31,312.75,14.12,996.00,2224.56,10.82,10.34,2
548.630,-7.279470,112.796921,3.00,-37.23,17.54,-100.09,104.56,315.00,-0.49,3128.31,2334.67,11.78,10.12,0
548.640,-7.279990,112.797412,1.69,19.16,21.22,105.82,149.59,317.25,14.39,651.28,1179.75,12.31,10.05,0
548.650,-7.279774,112.797703,2.18,-9.05,34.13,4.40,-39.14,319.50,-14.26,850.77,1505.71,12.16,11.85,2
548.660,-7.279795,112.797486,1.89,16.57,-35.39,-90.79,-100.87,321.75,-1.85,5744.33,3168.36,11.06,11.03,4
548.670,-7.279138,112.797507,2.72,5.87,-35.21,130.93,-80.45,324.00,9.96,4351.19,3676.17,10.23,12.00,3
548.680,-7.279344,112.797390,3.29,39.64,-5.98,40.62,-79.58,326.25,-14.94,3024.29,3908.80,10.60,12.32,2
548.690,-7.279149,112.797503,1.71,3.99,7.42,-76.31,51.14,328.50,-16.61,5454.86,4708.56,12.52,12.12,0
548.700,-7.279831,112.798043,2.83,22.29,3.35,-9.61,116.66,330.75,-9.56,3016.92,3256.59,10.41,10.61,0
548.710,-7.279509,112.798213,2.95,24.12,32.88,39.73,131.71,333.00,6.24,444.64,2677.13,11.67,11.43,2
548.720,-7.279178,112.798214,1.70,-26.36,27.86,81.61,-1.03,335.25,9.50,2190.74,2415.52,11.68,12.01,3
548.730,-7.279403,112.797591,3.23,-17.97,-29.14,94.36,68.29,337.50,-20.38,2376.53,1551.92,12.42,11.45,0
548.740,-7.279140,112.797736,3.37,-24.62,34.74,-37.86,-67.50,339.75,11.11,4312.70,843.75,11.92,12.11,2
548.750,-7.278922,112.797623,2.01,-29.27,-0.47,-77.31,-142.99,342.00,-28.52,2922.20,3289.35,10.50,10.45,3
548.760,-7.278609,112.798609,0.09,-21.04,37.07,177.12,-127.23,344.25,17.87,683.66,645.24,10.29,12.21,0
548.770,-7.278644,112.798690,3.37,35.95,40.00,-107.27,-50.64,346.50,-0.77,2466.49,1896.90,11.05,12.40,3
548.780,-7.279034,112.797911,0.65,-0.86,-5.59,-122.44,89.21,348.75,-11.21,1690.76,1847.39,12.41,12.56,0
548.790,-7.278511,112.798269,3.03,-11.46,7.97,56.46,6.78,351.00,32.55,455.16,5166.72,10.63,10.72,4
548.800,-7.279112,112.798180,3.13,37.25,-39.25,177.71,-82.39,353.25,20.07,5068.40,3289.84,11.09,12.03,1
