1255.540,-7.282326,112.797031,2.98,20.10,13.16,97.32,162.91,249.75,-29.18,3415.92,1678.46,11.75,10.63,3
1255.550,-7.281787,112.797080,2.61,24.51,-26.08,-144.24,80.49,252.00,20.68,5162.72,4805.14,10.33,11.54,1
1255.560,-7.281738,112.796414,1.82,-0.32,-15.00,81.36,-53.81,254.25,-9.80,2354.28,4649.86,12.46,10.39,0
1255.570,-7.282031,112.796824,1.13,9.05,25.37,179.22,-142.50,256.50,23.91,918.14,967.99,10.88,12.26,1
1255.580,-7.282336,112.797081,1.10,-13.30,25.07,-164.79,-92.45,258.75,-24.50,1517.36,1092.52,11.11,10.41,2
1255.590,-7.282054,112.796261,1.29,-18.88,-0.13,-158.73,123.79,261.00,-9.96,210.75,1031.46,10.48,11.84,0
1255.600,-7.281680,112.797005,2.25,-0.01,-5.08,-127.95,6.30,263.25,22.94,2627.76,233.18,10.90,10.86,1
1255.610,-7.281183,112.796353,1.89,28.76,-3.29,163.53,-11.77,265.50,22.88,3901.64,4951.59,11.44,10.52,2
1255.620,-7.281729,112.796457,3.23,-14.28,-29.19,112.69,71.78,267.75,18.82,4304.97,3210.63,10.04,11.89,2
1255.630,-7.281943,112.797043,2.53,1.41,17.86,-33.24,-140.68,270.00,27.31,5542.72,3612.11,12.13,11.55,2
1255.640,-7.281224,112.796492,2.30,-38.89,27.12,31.11,-160.95,272.25,2.63,1474.17,2225.71,11.56,11.96,2
1255.650,-7.281093,112.796552,0.30,34.53,0.71,171.03,172.19,274.50,-23.33,1344.91,5926.85,11.07,12.36,1
1255.660,-7.280853,112.796185,0.67,9.97,32.57,54.79,96.86,276.75,9.83,317.35,4873.11,10.61,10.67,1
1255.670,-7.281189,112.796186,1.33,-15.26,-13.06,122.48,-120.39,279.00,-34.91,4627.15,4372.94,10.92,11.80,2
1255.680,-7.281346,112.796312,0.51,35.16,27.72,57.13,-118.07,281.25,-9.34,3445.67,4631.04,10.27,12.33,3
1255.690,-7.280606,112.797113,1.55,-31.04,-7.64,-23.72,-150.07,283.50,-0.91,2230.39,5852.06,12.58,10.82,1
1255.700,-7.280536,112.796528,2.29,2.93,36.58,60.57,121.01,285.75,-14.45,4524.17,2626.01,10.27,10.22,4
1255.710,-7.280944,112.796919,0.12,27.55,9.88,63.08,84.20,288.00,-15.10,4549.97,5729.97,11.34,10.49,2
1255.720,-7.281094,112.796833,1.03,29.52,-3.01,67.85,113.94,290.25,26.35,5263.69,2853.28,12.50,12.19,3
1255.730,-7.280915,112.796834,0.17,-1.59,-9.38,-104.11,102.29,292.50,-1.19,2206.40,2082.38,11.59,12.45,2
1255.740,-7.280320,112.796327,0.66,39.06,29.59,106.93,-48.15,294.75,-9.39,3306.23,5327.84,11.88,11.44,3
1255.750,-7.280531,112.796815,3.03,-38.46,24.22,-80.72,5.71,297.00,15.11,5598.75,1123.87,10.68,12.39,0
1255.760,-7.280274,112.797092,1.90,-17.12,-22.28,19.92,113.84,299.25,-12.94,5848.63,1720.58,10.10,12.44,0
1255.770,-7.280400,112.796953,3.42,-6.99,21.59,-100.76,-23.27,301.50,-5.56,1305.24,4790.63,11.85,12.50,1
1255.780,-7.280165,112.796658,0.15,5.75,2.11,-5.48,80.87,303.75,-21.12,1914.07,1000.82,11.17,11.75,0
1255.790,-7.279723,112.797304,0.28,-32.11,-38.78,93.82,-15.27,306.00,-11.73,1505.52,1738.97,11.56,10.25,4
1255.800,-7.280450,112.796582,2.18,-8.67,37.63,-22.84,82.64,308.25,31.80,5992.02,3400.45,12.46,10.40,4
1255.810,-7.280394,112.797174,3.38,34.24,-22.81,-133.61,-152.30,310.50,-12.80,5752.02,601.86,10.43,12.59,1
1255.820,-7.279691,112.797139,2.71,-15.35,8.41,-68.13,110.32,312.75,16.23,1331.70,1114.41,11.51,10.40,1
1255.830,-7.279802,112.797525,0.76,11.31,-35.60,147.79,-145.95,315.00,30.36,2451.88,4268.06,12.22,11.25,1
1255.840,-7.279859,112.797588,1.34,-5.37,16.20,9.66,120.08,317.25,3.62,591.89,1895.41,10.57,10.67,3
1255.850,-7.279358,112.797313,2.97,-6.22,1.49,38.39,-98.96,319.50,3.30,931.75,617.40,11.72,10.05,3
1255.860,-7.279598,112.797015,0.26,-0.05,26.27,134.66,-90.92,321.75,-22.94,2790.85,1179.31,11.46,10.84,4
1255.870,-7.279968,112.797847,2.61,-5.41,-7.23,-63.96,-58.98,324.00,-6.11,3398.59,869.11,12.09,11.14,0
1255.880,-7.279596,112.797926,2.20,-28.41,-8.33,19.92,-69.51,326.25,-29.75,2081.10,2840.63,12.22,12.09,1
1255.890,-7.279557,112.798092,3.35,-37.16,13.38,-151.75,177.13,328.50,-0.39,596.22,5125.10,10.13,10.17,0
1255.900,-7.279492,112.797438,0.53,6.65,-20.62,1.12,-115.16,330.75,-3.06,4000.18,1433.75,11.91,10.46,2
1255.910,-7.279313,112.797701,1.03,-20.94,-30.96,104.71,-138.90,333.00,-2.12,813.44,2014.59,10.23,12.19,1
1255.920,-7.279661,112.797582,0.24,4.91,27.40,-148.67,134.57,335.25,19.16,2870.37,4675.45,10.66,12.38,4
1255.930,-7.279280,112.797617,1.64,17.68,5.53,-45.92,124.57,337.50,-6.11,2197.73,476.17,12.16,10.71,1
1255.940,-7.279600,112.798327,1.61,-22.76,26.79,105.00,-120.47,339.75,8.97,302.82,538.25,11.42,12.37,1
1255.950,-7.278785,112.798354,3.29,-19.61,-16.11,-143.19,-40.20,342.00,-10.58,2344.61,5943.96,12.00,10.76,4
1255.960,-7.279329,112.798326,1.83,34.85,28.67,-134.76,134.00,344.25,32.39,2776.11,5204.12,12.55,11.05,0
1255.970,-7.279511,112.798330,1.25,25.96,-35.85,100.34,67.48,346.50,25.48,2537.69,3811.55,10.63,12.29,1
1255.980,-7.279088,112.797973,2.38,15.76,-34.96,35.05,-130.33,348.75,-31.69,2685.73,1090.98,10.13,10.93,3
1255.990,-7.278587,112.798414,1.58,-4.63,-32.37,96.21,-28.66,351.00,14.69,2354.57,5197.92,11.81,12.51,4
1256.000,-7.278625,112.798896,0.89,28.39,36.86,86.68,33.91,353.25,-29.58,429.67,4540.65,10.36,11.04,1
1256.010,-7.279321,112.798467,2.98,-16.09,34.56,73.17,142.94,355.50,-16.49,3961.24,5158.97,10.54,11.62,2
1256.020,-7.279298,112.799101,3.29,-13.83,-7.80,30.64,-48.67,357.75,32.18,2573.29,1647.96,10.71,11.80,0
1256.030,-7.280894,112.798493,2.06,4.28,-31.32,31.55,111.91,0.00,11.37,508.20,3650.08,12.34,10.15,3
1256.040,-7.280648,112.798593,1.04,24.82,36.26,54.43,-51.11,2.25,-34.81,2409.74,2781.26,11.98,10.34,1
1256.050,-7.280659,112.798582,0.80,-18.38,32.14,-60.89,-32.41,4.50,-21.28,1308.70,1932.85,11.48,11.01,3
1256.060,-7.280561,112.798994,0.59,-13.85,-17.00,-67.76,106.90,6.75,-32.32,837.22,5797.52,12.38,11.06,2
1256.070,-7.280266,112.798715,2.51,-19.92,25.77,84.01,-55.62,9.00,-23.66,58.75,1991.22,11.69,10.20,1
1256.080,-7.280808,112.798786,3.05,2.97,3.22,70.47,-24.79,11.25,10.15,505.69,2266.15,10.38,10.19,4
1256.090,-7.280470,112.799507,0.16,23.27,-15.18,5.00,67.91,13.50,-25.09,696.48,5302.09,10.78,12.02,2
1256.100,-7.280779,112.799643,1.52,-24.73,26.28,-84.96,-17.83,15.75,-18.27,5615.15,4066.18,11.47,10.49,0
1256.110,-7.280453,112.799457,0.27,-9.21,32.27,-118.64,-67.59,18.00,24.54,5212.40,2846.65,10.40,11.00,4
